NCBI GeneID	Symbol	Common Name	Synonyms
67661	Ift172	house mouse	Slb,wim,avc1,4930553F24Rik
67680	Sdhb	house mouse	0710008N11Rik
67703	Kirrel3	house mouse	SST4,NEPH2,mKIAA1867,1500010O20Rik,2900036G11Rik
67811	Poldip2	house mouse	Pdip38,1300003F06Rik
67841	Atg3	house mouse	APG3,Apg3l,Atg3l,PC3-96,2610016C12Rik
67865	Rgs10	house mouse	2310010N19Rik
67903	Gipc1	house mouse	GIPC,TIP-2,TaxIP2,Semcap1,Glut1CIP,Rgs19ip1
67916	Plpp3	house mouse	Lpp3,PRG-2,Ppab2b,Ppap2b,D4Bwg0538e,D4Bwg1535e,1110003O22Rik,2610002D05Rik
67943	Mesd	house mouse	msd,mesd,Mesdc2,mKIAA0081,2210015O11Rik
67952	Tomm20	house mouse	MAS20,MOM19,TOM20,Gm19268,mKIAA0016,1810060K07Rik
67956	Kmt5a	house mouse	Setd8,PR-SET7,PR/SET07,2410195B05Rik
68273	Pomgnt1	house mouse	0610016I07Rik,4930467B06Rik
68404	Nrn1	house mouse	Nrn,Cpg15,0710008J23Rik
68458	Ppp1r14a	house mouse	Cpi17,CPI-17,1110001M11Rik
68652	Tab2	house mouse	Map3k7ip2,mKIAA0733,1110030N06Rik,A530078N03Rik
68671	Pcyt2	house mouse	ET,1110033E03Rik
68794	Flnc	house mouse	ABPL,Fln2,ABP-280,1110055E19Rik
68799	Rgmb	house mouse	DRAGON,1110059F19Rik
68813	Dock5	house mouse	lr2,rlc,E130320D18,1110060D06Rik
69524	Esam	house mouse	Esam1,W117m,2310008D05Rik
69597	Afg3l2	house mouse	par,Emv66,2310036I02Rik
69601	Dab2ip	house mouse	Aip1,mKIAA1743,2310011D08Rik
69718	Ipmk	house mouse	Impk,2410017C19Rik
69983	Sis	house mouse	SI,Si-s,2010204N08Rik
70025	Acot7	house mouse	Act,Ach1,Bach,Lach1,Cte-II,CTE-IIa,2410041A17Rik
70086	Cysltr2	house mouse	Cltr2,Cyslt2,CYSLT2R,2300001H05Rik
70122	Mllt3	house mouse	Af9,D4Ertd321e,2210011H10Rik,2610012I03Rik,3830408D16Rik
70208	Med23	house mouse	sno,Sur2,Crsp3,ESTM7,130kDa,snouty,mKIAA1216,3000002A17Rik
70315	Hdac8	house mouse	2610007D20Rik
70383	Cox10	house mouse	2410004F01Rik
70503	Ddo	house mouse	DASPO,5330420D20Rik,5730402C02Rik
70549	Tln2	house mouse	mKIAA0320,5730421P04Rik
70661	Sik3	house mouse	Qsk,SIK-3,mKIAA0999,5730525O22Rik,9030204A07Rik
70790	Ubr5	house mouse	Edd,Edd1
71365	Pdss2	house mouse	kd,Gm60,Plmp,mDLP1,5430420P03Rik
71458	Bcor	house mouse	BcorR,mKIAA1575,2900008C10Rik,5830466J11Rik,8430401K06Rik,D930024N20Rik
71602	Myo1e	house mouse	myr 3,myosin-1e,2310020N23Rik,9130023P14Rik
71609	Tradd	house mouse	9130005N23Rik
71722	Cic	house mouse	mKIAA0306,1200010B10Rik
71785	Pdgfd	house mouse	1110003I09Rik
71914	Antxr2	house mouse	CMG2,CMG-2,cI-35,2310046B19Rik
71960	Myh14	house mouse	II-C,NHMCII,NMHC II-C,2400004E04Rik
72027	Slc39a4	house mouse	ZIP4,AWMS2,1600025H15Rik
72157	Pgm1	house mouse	Pgm2,Pgm-2,Pgm1a,2610020G18Rik
723817	Mir133b	house mouse	Mirn133b,mir-133b
723826	Mir107	house mouse	Mirn107,mir-107,mmu-mir-107
723844	Mir338	house mouse	Mirn338,mir-338,mmu-mir-338
723868	Mir449a	house mouse	Mirn449,Mirn449a,mir-449a,mmu-mir-449
723878	Mir494	house mouse	Mirn494,mir-494,mmu-mir-494
72388	Ripk4	house mouse	DIk,PKK,RIP4,ANKK2,Ankrd3,2310069J12Rik
723884	Mir7-2	house mouse	Mir7a2,Mirn7-2,mir-7a2,mir-7a-2,mmu-mir-7-2,mmu-mir-7a2
723885	Mir93	house mouse	Mirn93,mir-93,mmu-mir-93
723890	Mir181b-1	house mouse	Mirn181b-1,mir-181b-1
723891	Mir19a	house mouse	Mirn19a,mir-19a,mmu-mir-19a
723893	Mir10a	house mouse	Mirn10a,miR-10a,mmu-mir-10a
723920	Mir302a	house mouse	Mirn302,Mirn302a,mir-302a,mmu-mir-302
723926	Mir25	house mouse	Mirn25,mir-25,mmu-mir-25
723930	Mir335	house mouse	Mirn335,mir-335,mmu-mir-335
723947	Mir98	house mouse	Mirn98,mir-98,mmu-mir-98
723954	Mir133a-2	house mouse	Mirn133a-2,mir-133a-2
723960	Mir24-2	house mouse	Mirn24-2,mir-24-2
723963	Mir29b-2	house mouse	Mirn29b-2,mir-29b-2
723965	Mirlet7a-2	house mouse	let-7a-2,Mirnlet7a-2
723967	Mir9-2	house mouse	Mirn9-2,mir-9-2,mmu-mir-9-2
723968	Mir9-3	house mouse	Mirn9-3,mir-9-3,mmu-mir-9-3
72415	Sgo1	house mouse	Sgol1,3300001M08Rik
72416	Lrpprc	house mouse	Lsfc,Gp130,Lrp130,3110001K13Rik
72433	Rab38	house mouse	cht,2310011F14Rik
72504	Taf4b	house mouse	105kDa,Taf2c2,TAFII105,TAFII-105,2610524B04Rik,4932409F03Rik
72542	Pgam5	house mouse	2610528A17Rik
72925	Marchf1	house mouse	March1,2900024D24Rik
73251	Setd7	house mouse	KMT7,Set7,H3K4MT,Set7/9,mKIAA1717,1600028F23Rik
735252	Mir181a-1	house mouse	Mirn213,miR-213,Mirn181a-1,mir-181a-1,mmu-mir-213
73693	Dppa4	house mouse	ECAT15-1,2410091M23Rik
73902	Psmb11	house mouse	beta5t,5830406J20Rik
74322	Cxxc1	house mouse	Cfp1,Cgbp,PHF18,2410002I16Rik,5830420C16Rik
74355	Smchd1	house mouse	MommeD1,mKIAA0650,4931400A14Rik
74434	Sohlh2	house mouse	Sosf2,4933406N12Rik
75141	Rasd2	house mouse	Rhes,TEM2,TEM-2,4930526B11Rik
751550	Mir146b	house mouse	Mirn146b,mir-146b
75410	Kmt2b	house mouse	Mll2,Wbp7,mKIAA0304,2610014H22Rik
75570	Nhej1	house mouse	XLF,cernunnos,1700029B21Rik
75745	Rian	house mouse	Meg8,5530401N18Rik,C130089L09Rik
75826	Senp2	house mouse	SuPr-1,Smt3ip2,mKIAA1331,2310007L05Rik,4930538C18Rik
75901	Dcp1a	house mouse	SMIF,Mitc1,D14Ertd817e,1110066A22Rik,4930568L04Rik
76055	Oga	house mouse	Hy5,Mgea5,Ncoat
76088	Dock8	house mouse	1200017A24Rik,5830472H07Rik,A130095G14Rik
76524	Cln6	house mouse	nclf,D9Bwg1455e,1810065L06Rik
76650	Srxn1	house mouse	Srx,Npn3,Srx1,TX01,1700127B04Rik
76722	Ckmt2	house mouse	S-MtCK,mib-CK,ScCKmit,2300008A19Rik
76742	Snx27	house mouse	ESTM45,ESTM47,5730552M22Rik
76757	Trdn	house mouse	TDN,EG432451,2310045H21Rik
76804	Kdm4c	house mouse	Gasc1,Jmjd2c,2410141F18Rik
76884	Cyfip2	house mouse	Pir121,mKIAA1168,1500004I01Rik,6430511D02Rik
76898	B3gat1	house mouse	Hnk1,Glcatp,GlcAT-P,0710007K08Rik
76905	Lrg1	house mouse	Lrg,Lrhg,1300008B03Rik,2310031E04Rik
77031	Slc9a8	house mouse	NHE8,NHE-8,1200006P13Rik,6430709P13Rik
77407	Rab35	house mouse	RAY,H-ray,RAB1C,9530019H02Rik
77480	Kidins220	house mouse	mKIAA1250,3110039L19Rik,C330002I19Rik
77782	Polq	house mouse	A430110D14Rik
77945	Rpgrip1	house mouse	nmf247,0610005A07Rik,4930401L23Rik,4930505G06Rik,A930002K18Rik
78070	Cpt1c	house mouse	CPT IC,CPT1-B,CPTI-B,CPT I-C,6530437J22Rik,9630004I06Rik
780799	Ighv7-1	house mouse	Igh,IGHV,Igh-V,Gm16698,F101b9-5H
78388	Mvp	house mouse	LRP,VAULT1,2310009M24Rik
78688	Nol3	house mouse	ARC,MYC,NOP,Nop30,B430311C09Rik
80857	Fgf20	house mouse	Fgf4a
80883	Ntng1	house mouse	Lmnt1,A930010C08Rik
80912	Pum1	house mouse	Pumm,mKIAA0099
81879	Tfcp2l1	house mouse	Cp2l1,LBP-9,Crtr-1,Tcfcp2l1,1810030F05Rik,4932442M07Rik,D930018N21Rik
81898	Sf3b1	house mouse	TA-8,Prp10,Targ4,155kDa,SAP155,SF3b155,2810001M05Rik
83456	Mov10l1	house mouse	Csm,CHAMP
83490	Pik3ap1	house mouse	BCAP,1810044J04Rik
83554	Fstl3	house mouse	Flrg,E030038F23Rik
83797	Smarcd1	house mouse	Baf60a,D15Kz1
83993	Tbx19	house mouse	Tpit,D1Ertd754e
84092	Usp8	house mouse	Ubpy,mKIAA0055
84112	Sucnr1	house mouse	Gpr91
85090	D1Mit17	house mouse	Tgfbm2,Tgfbkm2
93670	Tac4	house mouse	PPT-C
93671	Cd163	house mouse	CD163v2,CD163v3
93672	Il24	house mouse	FISP,If2e,Mda7,St16,Mda-7
93687	Csnk1a1	house mouse	CK1a,Csnk1a,2610208K14Rik,4632404G05Rik,5430427P18Rik
93691	Klf7	house mouse	9830124P08Rik
93896	Glp2r	house mouse	GLP-2,9530092J08Rik
93897	Fzd10	house mouse	Fz-10
94111	Mepe	house mouse	Of45
94185	Tnfrsf21	house mouse	DR6,TR7
94187	Zfp423	house mouse	Roaz,Ebfaz,nur12,Zfp104,Znf423,ataxia1,mKIAA0760
94190	Ophn1	house mouse	Wtgr,C130037N19Rik
94212	Pag1	house mouse	Cbp,Pag,F730007C19Rik
94222	Olig3	house mouse	Bhlhb7,oligo3,bHLHe20
94226	S1pr5	house mouse	Edg8,S1P5,lpB4
94229	Slc4a10	house mouse	NCBE,mKIAA4136
97998	Deptor	house mouse	Depdc6
98256	Kmo	house mouse	
98267	Stk17b	house mouse	Drak2,3110009A03Rik
98932	Myl9	house mouse	MLC20,RLC-C,Mylc2c
99375	Cul4a	house mouse	2810470J21Rik
99439	Duox1	house mouse	Duox2,LNOX1,LNOX2,THOX1,THOX2,NOXEF1,NOXEF2,P138-TOX,9930101G15Rik
100017	Ldlrap1	house mouse	Arh,ARH2,Arh1,FHCB1,FHCB2
100040591	Kcnj13	house mouse	Kir7.1
100040724	Mirg	house mouse	Meg9,Gm2928,mir-410,2810474H01Rik
100042150	Nrg2	house mouse	Don1,NTAK
100043254	Nps	house mouse	
100049710	Mir290a	house mouse	Mir290,Mirn290,mir-290a,mmu-miR-290,mmu-mir-290a
100049712	Mir294	house mouse	Mirn294,mir-294,mmu-miR-294
100113365	Nlgn4l	house mouse	NL4,NL-4,Nlgn4,Nlgn4x
100124494	Mir421	house mouse	Mirn421,mmu-mir-421
100336	Ppp1r8	house mouse	NIPP1,6330548N22Rik
100503085	Klhl3	house mouse	EG627648,7530408C15Rik
100503670	Rpl5	house mouse	Ska23,Skax23,U21RNA,Ska<m23Jus>
100503895	Tpsab1	house mouse	Mcp7,Mcp-7,Mcpt7,MMCP-7
100504267	Trp53cor1	house mouse	Gm16197,linc-p21,lincRNA-p21
100561	Slc15a4	house mouse	PHT1,PTR4,C130069N12Rik
100568459	Bc1	house mouse	Gm24367
100683	Trrap	house mouse	
100732	Mapre3	house mouse	EB2,EB3,RP3,EBF3
100862177	Ccl21d	house mouse	SLC,CKb9,TCA4,6Ckine,Ccl21b,Ccl21c,Scya21,Gm21541,Scya21b,Scya21c,exodus-2
100986	Akap9	house mouse	PRKA9,AKAP-9,mei2-5,AKAP450,repro12,G1-448-15,mKIAA0803,5730481H23Rik
101540	Prkd2	house mouse	PKD2
101706	Numa1	house mouse	NuMA,6720401E04Rik
101739	Psip1	house mouse	Dfs70,Psip2,Ledgfa,Ledgfb
102103	Mtus1	house mouse	MD44,Atip1,MTSG1,ATBP135,mKIAA1288,Cctsg1-440,B430010I23Rik,B430305I03Rik
102193	Zdhhc7	house mouse	Gramp2
102247	Gpat4	house mouse	Agpat6,Tsarg7
102626	Mapkapk3	house mouse	3PK,MK3,MK-3,MAPKAP3,MAPKAP-K3,MapkKapk3
102866	Pls3	house mouse	
103098	Slc6a15	house mouse	v7-3
103172	Chchd10	house mouse	Ndg2,1620401E04Rik
103583	Fbxw11	house mouse	HOS,BTRC2,BTRCP2,Fbxw1b,2310065A07Rik
103967	Dnm3	house mouse	Dyna III,mKIAA0820,C530045C17,9630020E24Rik,B230343F03Rik
103978	Gpc5	house mouse	A230034F01Rik
104001	Rtn1	house mouse	Nsp
104002	Ctsq	house mouse	1600010J02Rik
104009	Qsox1	house mouse	SOx,QSOX,Qscn6,b2b2673Clo,1300003H02Rik
104174	Gldc	house mouse	D19Wsu57e,b2b2679Clo,D030049L12Rik
104215	Rhoq	house mouse	Arhq,Tc10,TC10A
104362	Meig1	house mouse	Meg1,MLZ-278
104382	Barhl2	house mouse	MBH1,E130309B19Rik
104709	Pik3r6	house mouse	p84,p87PIKAP,p84 PIKAP,p87(PIKAP)
104884	Tdp1	house mouse	SCAN1,Gm40556,MLZ-501,2810481F14Rik,4921509N21Rik,E430034L06Rik
105083	Pelo	house mouse	
105504	Exoc5	house mouse	Gm76,SEC10,PRO1912,Sec10l1
105689	Mycbp2	house mouse	Pam,Phr1,C130061D10Rik
105732	Fam83h	house mouse	
105804842	Zrs1	house mouse	Zrs,Mfcs1,Zrs/Lmbr1
105827	Amigo2	house mouse	Ali1,AMIGO-2
105844	Card10	house mouse	Bimp1,Carma3
106014250	LOC106014250	house mouse	
106039	Gga1	house mouse	4930406E12Rik
106298	Rrn3	house mouse	Tif1a,TIF-1A,E130302O19Rik
106347	Ildr1	house mouse	
106389	Eaf2	house mouse	U19,Festa,Traits,FESTA-L,FESTA-S
106393	Srl	house mouse	sar,9830004M20Rik
106504	Stk38	house mouse	Ndr1,5830476G13Rik,9530097A09Rik
106628	Trip10	house mouse	Cip4
106633	Ift140	house mouse	Tce5,Wdtc2,mKIAA0590
106699569	Cd8_cii	house mouse	E8V,L2a
106699571	Cd8_ciii	house mouse	E8I,E8(I),Rr366638
106947	Slc39a3	house mouse	Zip3,ZIP-3
106952	Arap3	house mouse	Drag1,Centd3,cnt-d3,E030006K04Rik
107260	Otub1	house mouse	
107321	Lpxn	house mouse	LDPL,4933402K05Rik,A530083L21Rik
107371	Exoc6	house mouse	hbd,Sec15,msec15,Sec15l1,C430002C19,4833405E05Rik
107435	Hat1	house mouse	KAT1,Hat-1,2410071B14Rik
107448	Unc5a	house mouse	Unc5h1,mKIAA1976
107508	Eprs1	house mouse	Eprs,Qprs,2410081F06Rik,3010002K18Rik
107522	Ece2	house mouse	Ece-2,1810009K13Rik,6330509A19Rik,9630025D12Rik,Eef1akmt4-Ece2
107568	Wwp1	house mouse	AIP5,SDRP1,Tiul1,8030445B08Rik
107711	Rr149356	house mouse	Ebeta,Tcrbe
107753	Lgals2	house mouse	2200008F12Rik
107771	Bmyc	house mouse	Mycb,2900002K07Rik
107815	Scml2	house mouse	4932420G07Rik
107829	Thoc5	house mouse	Fmip,Sgk2,PK1.3,1700060C24Rik,A430085L24Rik
107831	Adgrb1	house mouse	Bai1,mKIAA4089,B830018M07Rik
107971	Frs3	house mouse	Snt2,Frs2beta,4930417B13Rik
107976	Babam2	house mouse	Bre,6030405P19Rik,B830038C02Rik
107986	Ddb2	house mouse	2610043A19Rik
108013	Celf4	house mouse	Brul4,Brunol4,BRUNOL-4,A230070D14Rik,C130060B05Rik
108030	Lin7a	house mouse	Veli,Veli1,LIN-7A,MALS-1,TIP-33
108037	Shmt2	house mouse	SHMT,2700043D08Rik
108043	Chrnb3	house mouse	Acrb3,5730417K16Rik
108062	Cstf2	house mouse	Cstf64,mir-3112,C630034J23Rik
108086	Rnf216	house mouse	UIP83,TRIAD3,Ubce7ip1,2810055G22Rik,F830018F18Rik
108099	Prkag2	house mouse	AAKG,WPWS,AAKG2,H91620p,2410051C13Rik
108121	U2af1	house mouse	2010107D16Rik
108148	Galnt2	house mouse	
108151	Sema3d	house mouse	4631426B19Rik
108153	Adamts7	house mouse	ADAM-TS7,ADAMTS7B
108169208	LOC108169208	house mouse	Rr366691
108178990	LOC108178990	house mouse	Rr366693
108353824	Sox2-srr2	house mouse	Rr366704
108489981	LOC108489981	house mouse	FLE,Rr366708
108783650	LOC108783650	house mouse	Rr366747
108829	Jmjd1c	house mouse	TRIP8,Jmjdic,5430433L24Rik,D630035I23Rik
108888	Atad3a	house mouse	Tob3,Atad3,mKIAA1273,2400004H09Rik
108961	E2f8	house mouse	4432406C08Rik
109006	Ciapin1	house mouse	anamorsin,2810413N20Rik
109032	Sp110	house mouse	Ipr1,52kDa,Ifi75,5031415C07Rik,5830484A20Rik
109052	Krt75	house mouse	K6hf,Krtcap1,Krt2-6hf,4732468K03Rik
109113	Uhrf2	house mouse	Nirf,2310065A22Rik,D130071B19Rik
109121377	LOC109121377	house mouse	Rr366758
109245083	LOC109245083	house mouse	Rr366766
109294	Prex2	house mouse	Depdc2,P-Rex2,D430013K02,6230420N16Rik,C030045D06Rik
109331	Rnf20	house mouse	mKIAA4116,4833430L21Rik
109333	Pkn2	house mouse	PRK2,Stk7,Prkcl2,6030436C20Rik
109363675	LOC109363675	house mouse	Rr366783
109552	Sri	house mouse	Sor,2210417O06Rik,2900070H08Rik
109572	Hm	house mouse	
109579	Es2	house mouse	Es-2
109672	Cyb5a	house mouse	Cyb5,0610009N12Rik
109791	Clps	house mouse	2200003J09Rik
109820	Pgc	house mouse	Upg1,Upg-1,2210410L06Rik
109889	Mzf1	house mouse	Mzf2,Mzf-2,Zfp98,Znf42,Zfp121
109901	Cela1	house mouse	Ela1,Ela-1,PC-TsF,1810009A17Rik,1810062B19Rik
110072	Pad4	house mouse	
110074	Dut	house mouse	Dutp,dUTPase,D2Bwg0749e,5031412I06Rik,5133400F09Rik
110082	Dnah5	house mouse	Dnahc5,Mdnah5,b2b601Clo,mKIAA1603,b2b1134Clo,b2b1154Clo,b2b1537Clo,b2b1565Clo,b2b3491Clo
110095	Pygl	house mouse	
110109	Nop2	house mouse	Nol1,120kDa,A530002O17
110135	Fgb	house mouse	2510049G14Rik
110168	Gpr18	house mouse	
110175	Ggct	house mouse	Ggc,Gctg,A030007L17Rik
110193	Tcrb-D	house mouse	
110196	Fdps	house mouse	Fdpsl1,mKIAA1293,6030492I17Rik
110197	Dgkg	house mouse	90kDa,Dagk3,mKIAA4131,2900055E17Rik,E430001K23Rik
110198	Akr7a5	house mouse	Afar,Afar1,Akr7a2,0610025K21Rik
110208	Pgd	house mouse	0610042A05Rik
110253	Triobp	house mouse	Tara,EST478828,mKIAA1662
110257	Hba-a2	house mouse	
110315	Trbv26	house mouse	Gm16909,Tcrb-V3,Tcrb-V3.1
110350	Dync2h1	house mouse	DHC2,DHC11,DHC1b,Dnchc2,mDHC11,m152Asp,m407Asp,b2b414Clo,4432416O06Rik,D030010H02Rik,D330044F14Rik
110357	Mod2	house mouse	Mdr,Cd243,Mdr-1,Mod-2,Mod-2r,Mod-2s,Mod2-r,Mod2-s
110391	Qdpr	house mouse	Dhpr,PKU2,D5Ertd371e,2610008L04Rik
110465	Tcrb-C	house mouse	
110557	H2-Q6	house mouse	Qa6,Qa-6,H-2Q6,H2-K1,0610037M15Rik
110558	H2-Q9	house mouse	Ped,Qa9,Qa-2,Qa-9,H-2Q9
110593	Prdm2	house mouse	Riz,KMT8,Riz1,Gm1033,Gm19732,Znfpr1c1,4833427P12Rik,E330024L24Rik
110596	Arhgef28	house mouse	RIP2,Rgnef,RhoGEF,Rhoip2,p190RhoGEF,D13Bwg1089e,9230110L08Rik
110606	Fntb	house mouse	2010013E13Rik
110612	Iglv2	house mouse	Igl-V2
110631418	LOC110631418	house mouse	Rr366802
110750	Cse1l	house mouse	Cas,Xpo2,Capts,2610100P18Rik
110785	Iglc1	house mouse	Igl-C1,Clambda1
110796	Tshz1	house mouse	Tsh1,Mtsh1,NY-CO-33,Sdccag33,teashirt1,D18Bwg1409e,5730407I04Rik
110806267	LOC110806267	house mouse	Rr366810
110821	Pcca	house mouse	
110826	Etfb	house mouse	0610009I16Rik,2810441H06Rik
110877	Slc18a1	house mouse	Vat1,Vmat1,4832416I10Rik
110880	Scn4a	house mouse	mH2,SkM1,Nav1.4
110891	Slc8a2	house mouse	Ncx2
110895	Slc9a4	house mouse	NHE4,D730009J23Rik
110954	Rpl10	house mouse	QM,QM16,D0HXS648,DXHXS648,DXHXS648E
110957	D1Pas1	house mouse	Pl10,DDX3XL
111173	Erc1	house mouse	ELKS,CAST2,Elks1,Rab6ip2,RAB6IP2A,RAB6IP2B,mKIAA1081,4930404L01Rik,5033405M01Rik,9630025C19Rik,B430107L16Rik
111339	Hoxc	house mouse	Hox-3,Hox-6
111371	Emv1	house mouse	C3v,Cv-1,Emv-1,Inc-1,Rjv-2
111376	Mtv8	house mouse	Mtv-8,Mtv-16
111378	Mtv2	house mouse	Mtv-2
111381	Mtv9	house mouse	Mtv-9
111452	Krt1c	house mouse	Krt2,Krt-2
111458	Qa2	house mouse	Ped,Qa-2,H2-Qa2
111462	H2-Q	house mouse	H-2Q
111484	Gsta	house mouse	GSTs,Gst-2
111729	Emv15	house mouse	Emv-15
111861	H2-I	house mouse	H-2I
11298	Aanat	house mouse	Nat4,Snat,Nat-2,AA-NAT
11305	Abca2	house mouse	Abc2,mKIAA1062,D2H0S1474E
11306	Abcb7	house mouse	Abc7
114141	Cldn16	house mouse	PCLN1,claudin-16
11416	Slc33a1	house mouse	Acatn,D630022N01Rik
11429	Aco2	house mouse	Aco3,Irp1,Aco-2,D10Wsu183e
11431	Acp1	house mouse	Acp-1,Lmptp,LMW-PTP,4632432E04Rik
11432	Acp2	house mouse	LAP,Acp-2
114479	Slc5a5	house mouse	NIS
11451	Acrv1	house mouse	Msa63,SP-10
114564	Csprs	house mouse	HSR,D1Lub1
114606	Tle6	house mouse	Grg6,1810057E06Rik
114662	Prss29	house mouse	Isp2,mISP-2
11468	Actg2	house mouse	Act4,SMGA,ACTA3,Act-4
11496	Adam22	house mouse	MDC2,2900022I03Rik
11513	Adcy7	house mouse	
11515	Adcy9	house mouse	AC9,ACtp10,D16Wsu65e,mKIAA0520
11564	Adsl	house mouse	Adl,Asl
11565	Adss1	house mouse	Adss,Adssl1
11569	Aebp2	house mouse	B230313N05Rik
11572	Crisp3	house mouse	Aeg2,CRS3,SGP28,CRISP-3
11593	Aga	house mouse	
11602	Angpt4	house mouse	Ang3,ANG-3,ANG-4,Agpt4
11611	Agxt	house mouse	AGT,SPT,Agt1,Agxt1
11624	Ahrr	house mouse	mKIAA1234
11637	Ak2	house mouse	Ak-2,D4Ertd220e
11643	Akap4	house mouse	p82,Fsc1,PRKA4,AKAP-4,AKAP82,mAKAP82
11650	Alppl2	house mouse	EAP,Akp5,Alpg,D1Ertd816e
116847	Prelp	house mouse	SLRR2A,7330409J17Rik
116848	Baz2a	house mouse	Tip5,Walp3,mKIAA0314,C030005G16Rik
11685	Alox12e	house mouse	8-LOX,Aloxe,12-LOX,e-LOX1,12-LOX-e,Alox12-ps1,Alox12-ps2
11686	Alox12b	house mouse	Aloxe2,e-LOX2,12R-LOX
116871	Mta3	house mouse	mKIAA1266,1110002J22Rik
116891	Derl2	house mouse	Flana,F-lana,CGI-101,Derlin-2
116914	Slc19a2	house mouse	DDA1,TRMA,THTR1,ThTr-1
117004	Or5d18	house mouse	Olfr73,mOR-EG,MOR174-9,fascin-1
11702	Amd1	house mouse	Amd-1,SAMDC,SAMDC 1,AdoMetDC,adoMetDC1
11717	Ampd3	house mouse	
117198	Ivns1abp	house mouse	ND1,NS-1,Nd1-L,Nd1-S,NS1-BP,HSPC068,mKIAA0850,1190004M08Rik,1700126I16Rik
117229	Stk33	house mouse	4921505G21Rik
11736	Ankfy1	house mouse	Ankhzn,ZFYVE14,mKIAA1255
11745	Anxa3	house mouse	Anx3
11746	Anxa4	house mouse	AIV,Anx4,Xanx-4
117591	Slc2a9	house mouse	Glut9,GLUT-9,SLC2A9B,SLC2a9A
11764	Ap1b1	house mouse	Adtb1,b2b1660Clo
11767	Ap1m1	house mouse	AP47,mu1A,Cltnm,Adtm1A
11768	Ap1m2	house mouse	mu1B,[m]1B,D9Ertd818e
11769	Ap1s1	house mouse	AP19
11775	Ap3b2	house mouse	Naptb,beta3B,[b]-NAP,beta-NAP
11784	Apba2	house mouse	X11L,XllL,mXllL,X11-like
11787	Apbb2	house mouse	TR2L,Zfra,Rirl1,FE65L1,2310007D03Rik
11790	Speg	house mouse	BPEG,Apeg1,APEG-1,SPEGbeta,SPEGalpha,mKIAA1297,D1Bwg1450e
11811	Apobec2	house mouse	Arp1
11813	Apoc2	house mouse	apo-CII,apoC-II
11831	Aqp6	house mouse	
11843	Arf4	house mouse	
118445	Klf16	house mouse	DRRF,BTEB4
118446	Gjc3	house mouse	Cx29,Gje1,Cxnp1
118453	Mmp28	house mouse	D130023P12
11853	Rhoc	house mouse	Arh9,Arhc
11855	Arhgap5	house mouse	p190B,p190-B
11857	Arhgdib	house mouse	D4,Gdid4,Ly-GDI
11858	Rnd2	house mouse	Arhn,Rohn,rho7
11870	Art1	house mouse	ADPRT,ARTC1,Yac-1
11877	Arvcf	house mouse	
11890	Asgr2	house mouse	Asgr,HL-2,ASGPR2,Asgr-2
11936	Fxyd2	house mouse	Atp1g1
11957	Atp5pf	house mouse	CF6,Atp5j
11964	Atp6v1a	house mouse	VA68,VPP2,Atp6a1,Atp6a2,Atp6v1a1
11966	Atp6v1b2	house mouse	HO57,Atp6b2
11973	Atp6v1e1	house mouse	p31,Vma4,Atp6e,Atp6e2,Atp6v1e,D6Ertd385e,2410029D23Rik
11980	Atp8a1	house mouse	APLT,Atp3a2,ClassI,B230107D19Rik
11982	Atp10a	house mouse	pfatp,Atp10c
11983	Atp5if1	house mouse	If1,Atpi,IF(1),Atpif1
11984	Atp6v0c	house mouse	Atpl,PL16,VATL,Vma3,Atp6c,Atp6l,Atp6c2,Atpl-rs1
12021	Bard1	house mouse	
12023	Barx2	house mouse	Barx2b,2310006E12Rik
12029	Bcl6b	house mouse	Bazf
12036	Bcat2	house mouse	Eca40,Bcat-2,Bcat(m)
12041	Bckdk	house mouse	BDK
12049	Bcl2l10	house mouse	Boo,Diva
12095	Bglap3	house mouse	ORG,OC-X,mOC-X,Bglap-rs1
12123	Hrk	house mouse	DP5,Bid3,harakiri
12124	Bik	house mouse	Blk,Nbk,Biklk
12163	Bmp8a	house mouse	OP2,OP-2,Bmp7r1
12164	Bmp8b	house mouse	Op3
12169	Bmx	house mouse	Etk,Tyro8,Etk/Bmx
12173	Bnc1	house mouse	Bnc
12181	Bop1	house mouse	Erb1p,Kiaa0124,mKIAA0124
12211	Birc6	house mouse	Bruce,mKIAA1289,A430032G04Rik,A430040A19Rik,D630005A10Rik
12228	Btg3	house mouse	ANA,tob5
12231	Btn1a1	house mouse	Btn
12237	Bub3	house mouse	
12258	Serping1	house mouse	C1nh,C1Inh,C1 Inh,C1INH.
12260	C1qb	house mouse	Adia
12294	Cacna2d3	house mouse	Cacnad3,alapha2delta3
12299	Cacng1	house mouse	
12304	Pdia4	house mouse	Cai,Erp72,ERp-72
12314	Calm2	house mouse	Cam2,CamC,1500001E21Rik
12315	Calm3	house mouse	CaMA,Cam3,Camc
12328	Caml	house mouse	Camlg
12332	Capg	house mouse	mbh1,gCap39
12337	Capn5	house mouse	nCL-3
12338	Capn6	house mouse	
12340	Capza1	house mouse	CAPZ,CAZ1,Cappa1,capZ alpha-1
12343	Capza2	house mouse	Cappa2,1110053K06Rik
12352	Car5a	house mouse	CAV,Ca5a,Car5
12353	Car6	house mouse	Ca6,DOC1
12365	Casp14	house mouse	MICE,mini-ICE
